1428.68	0.19824414
1433.69	0.195640936
1438.7	0.194058439
1443.71	0.194023015
1448.72	0.193385869
1453.72	0.194375233
1458.73	0.196763645
1463.74	0.199786544
1468.75	0.203474682
1473.76	0.208717796
1478.77	0.214525978
1483.78	0.221369085
1488.78	0.228386971
1493.79	0.235869422
1498.8	0.243353074
1503.81	0.250724995
1508.82	0.258154581
1513.83	0.265553613
1518.84	0.272737888
1523.85	0.279809268
1528.85	0.286693754
1533.86	0.293382141
1538.87	0.2999
1543.88	0.306059888
1548.89	0.311947556
1553.9	0.317567248
1558.91	0.322877202
1563.91	0.327763654
1568.92	0.332434582
1573.93	0.336715471
1578.94	0.341007827
1583.95	0.345012054
1588.96	0.348839201
1593.97	0.352715009
1598.98	0.356323598
1603.98	0.359474299
1608.99	0.362411868
1614	0.36483333
1619.01	0.367091321
1624.02	0.369521973
1629.03	0.371662212
1634.04	0.373482034
1639.04	0.374938105
1644.05	0.376252603
1649.06	0.377362244
1654.07	0.378339137
1659.08	0.379473183
1664.09	0.380018389
1669.1	0.380060361
1674.11	0.379920306
1679.11	0.37982562
1684.12	0.379120839
1689.13	0.37816074
1694.14	0.376842123
1699.15	0.375495264
1704.16	0.373725384
1709.17	0.372132316
1714.17	0.370109
1719.18	0.367767114
1724.19	0.364856991
1729.2	0.36185711
1734.21	0.359066642
1739.22	0.35568729
1744.23	0.351973396
1749.24	0.347907831
1754.24	0.343667279
1759.25	0.340019374
1764.26	0.336359102
1769.27	0.333167901
1774.28	0.330306903
1779.29	0.328080608
1784.3	0.325864429
1789.3	0.325707238
1794.31	0.326586998
1799.32	0.326325133
1804.33	0.320048301
1809.34	0.310432499
1814.35	0.300816697
1819.36	0.291200896
1824.37	0.281585094
1829.37	0.271988486
1834.38	0.262372685
1839.39	0.252756883
1844.4	0.243141082
1849.41	0.23352528
1854.42	0.223909478
1859.43	0.214293677
1864.44	0.204677875
1869.44	0.195081267
1874.45	0.185465466
1879.46	0.175849664
1884.47	0.166233863
1889.48	0.156618061
1894.49	0.147002259
1899.5	0.137386458
1904.5	0.12778985
1909.51	0.118174048
1914.52	0.108558247
1919.53	0.098942445
1924.54	0.089326644
1929.55	0.079710842
1934.56	0.07009504
1939.57	0.060479239
1944.57	0.052547501
1949.58	0.05517988
1954.59	0.05806291
1959.6	0.062635732
1964.61	0.066624754
1969.62	0.070153673
1974.63	0.074253319
1979.63	0.078566422
1984.64	0.082790178
1989.65	0.086872631
1994.66	0.090572856
1999.67	0.09451496
2004.68	0.100660576
2009.69	0.1056907
2014.7	0.110895301
2019.7	0.115721118
2024.71	0.120030388
2029.72	0.124037345
2034.73	0.128073645
2039.74	0.132298996
2044.75	0.136111047
2049.76	0.14019527
2054.76	0.144073942
2059.77	0.147987954
2064.78	0.151963017
2069.79	0.155958506
2074.8	0.159953504
2079.81	0.164033738
2084.82	0.167434048
2089.83	0.170872053
2094.83	0.174390865
2099.84	0.177957325
2104.85	0.181297562
2109.86	0.18445722
2114.87	0.18742196
2119.88	0.190623728
2124.89	0.193626808
2129.89	0.19635682
2134.9	0.198590772
2139.91	0.201174813
2144.92	0.203318424
2149.93	0.205388008
2154.94	0.20722744
2159.95	0.209133833
2164.96	0.211165155
2169.96	0.212499567
2174.97	0.213660665
2179.98	0.214929833
2184.99	0.215851896
2190	0.217091919
2195.01	0.218303197
2200.02	0.218958194
2205.02	0.219366073
2210.03	0.219321257
2215.04	0.219350182
2220.05	0.219366724
2225.06	0.218570088
2230.07	0.217848507
2235.08	0.216301905
2240.09	0.215051157
2245.09	0.213268244
2250.1	0.211583218
2255.11	0.20924846
2260.12	0.206916657
2265.13	0.204236388
2270.14	0.201590655
2275.15	0.19921921
2280.15	0.1973512
2285.16	0.194473733
2290.17	0.191581301
2295.18	0.188383173
2300.19	0.185511111
2305.2	0.182249364
2310.21	0.179345313
2315.22	0.176549465
2320.22	0.173834382
2325.23	0.170624711
2330.24	0.167581767
2335.25	0.164521673
2340.26	0.160678818
2345.27	0.156837606
2350.28	0.153351543
2355.28	0.150093536
2360.29	0.146275446
2365.3	0.143702877
2370.31	0.139985328
2375.32	0.137161035
2380.33	0.132726655
2385.34	0.128541133
2390.35	0.126304
2395.35	0.123094883
2400.36	0.119540739
2405.37	0.116140188
2410.38	0.113426644
2415.39	0.108827814
2420.4	0.103105811
2425.41	0.100490297
2430.41	0.098937422
2435.42	0.094779803
2440.43	0.091418759
2445.44	0.091074416
2450.45	0.091754573
2455.46	0.09243473
2460.47	0.093114886
2465.48	0.093795043
2470.48	0.094473843
2475.49	0.095153999
2480.5	0.095834156
2485.51	0.096514313
2490.52	0.09719447
2495.53	0.097874627
2500.54	0.098554784
